contract_id,proposal_id,customer_id,installment_number,due_date,amount_due
CT0000236,PR000361,C00203,31,2027-06-07,1142.57
CT0000236,PR000361,C00203,32,2027-07-07,1142.57
CT0000236,PR000361,C00203,33,2027-08-07,1142.57
CT0000236,PR000361,C00203,34,2027-09-07,1142.57
CT0000236,PR000361,C00203,35,2027-10-07,1142.57
CT0000236,PR000361,C00203,36,2027-11-07,1142.57
CT0000237,PR000363,C00126,1,2024-07-26,3877.74
CT0000237,PR000363,C00126,2,2024-08-26,3877.74
CT0000237,PR000363,C00126,3,2024-09-26,3877.74
CT0000237,PR000363,C00126,4,2024-10-26,3877.74
CT0000237,PR000363,C00126,5,2024-11-26,3877.74
CT0000237,PR000363,C00126,6,2024-12-26,3877.74
CT0000237,PR000363,C00126,7,2025-01-26,3877.74
CT0000237,PR000363,C00126,8,2025-02-26,3877.74
CT0000237,PR000363,C00126,9,2025-03-26,3877.74
CT0000237,PR000363,C00126,10,2025-04-26,3877.74
CT0000237,PR000363,C00126,11,2025-05-26,3877.74
CT0000237,PR000363,C00126,12,2025-06-26,3877.74
CT0000238,PR000364,C00300,1,2026-01-08,3118.12
CT0000238,PR000364,C00300,2,2026-02-08,3118.12
CT0000238,PR000364,C00300,3,2026-03-08,3118.12
CT0000238,PR000364,C00300,4,2026-04-08,3118.12
CT0000238,PR000364,C00300,5,2026-05-08,3118.12
CT0000238,PR000364,C00300,6,2026-06-08,3118.12
CT0000238,PR000364,C00300,7,2026-07-08,3118.12
CT0000238,PR000364,C00300,8,2026-08-08,3118.12
CT0000238,PR000364,C00300,9,2026-09-08,3118.12
CT0000238,PR000364,C00300,10,2026-10-08,3118.12
CT0000238,PR000364,C00300,11,2026-11-08,3118.12
CT0000238,PR000364,C00300,12,2026-12-08,3118.12
CT0000239,PR000365,C00043,1,2024-08-18,93.61
CT0000239,PR000365,C00043,2,2024-09-18,93.61
CT0000239,PR000365,C00043,3,2024-10-18,93.61
CT0000239,PR000365,C00043,4,2024-11-18,93.61
CT0000239,PR000365,C00043,5,2024-12-18,93.61
CT0000239,PR000365,C00043,6,2025-01-18,93.61
CT0000239,PR000365,C00043,7,2025-02-18,93.61
CT0000239,PR000365,C00043,8,2025-03-18,93.61
CT0000239,PR000365,C00043,9,2025-04-18,93.61
CT0000239,PR000365,C00043,10,2025-05-18,93.61
CT0000239,PR000365,C00043,11,2025-06-18,93.61
CT0000239,PR000365,C00043,12,2025-07-18,93.61
CT0000239,PR000365,C00043,13,2025-08-18,93.61
CT0000239,PR000365,C00043,14,2025-09-18,93.61
CT0000239,PR000365,C00043,15,2025-10-18,93.61
CT0000239,PR000365,C00043,16,2025-11-18,93.61
CT0000239,PR000365,C00043,17,2025-12-18,93.61
CT0000239,PR000365,C00043,18,2026-01-18,93.61
CT0000239,PR000365,C00043,19,2026-02-18,93.61
CT0000239,PR000365,C00043,20,2026-03-18,93.61
CT0000239,PR000365,C00043,21,2026-04-18,93.61
CT0000239,PR000365,C00043,22,2026-05-18,93.61
CT0000239,PR000365,C00043,23,2026-06-18,93.61
CT0000239,PR000365,C00043,24,2026-07-18,93.61
CT0000239,PR000365,C00043,25,2026-08-18,93.61
CT0000239,PR000365,C00043,26,2026-09-18,93.61
CT0000239,PR000365,C00043,27,2026-10-18,93.61
CT0000239,PR000365,C00043,28,2026-11-18,93.61
CT0000239,PR000365,C00043,29,2026-12-18,93.61
CT0000239,PR000365,C00043,30,2027-01-18,93.61
CT0000239,PR000365,C00043,31,2027-02-18,93.61
CT0000239,PR000365,C00043,32,2027-03-18,93.61
CT0000239,PR000365,C00043,33,2027-04-18,93.61
CT0000239,PR000365,C00043,34,2027-05-18,93.61
CT0000239,PR000365,C00043,35,2027-06-18,93.61
CT0000239,PR000365,C00043,36,2027-07-18,93.61
CT0000240,PR000366,C00325,1,2025-03-07,2390.29
CT0000240,PR000366,C00325,2,2025-04-07,2390.29
CT0000240,PR000366,C00325,3,2025-05-07,2390.29
CT0000240,PR000366,C00325,4,2025-06-07,2390.29
CT0000240,PR000366,C00325,5,2025-07-07,2390.29
CT0000240,PR000366,C00325,6,2025-08-07,2390.29
CT0000240,PR000366,C00325,7,2025-09-07,2390.29
CT0000240,PR000366,C00325,8,2025-10-07,2390.29
CT0000240,PR000366,C00325,9,2025-11-07,2390.29
CT0000240,PR000366,C00325,10,2025-12-07,2390.29
CT0000240,PR000366,C00325,11,2026-01-07,2390.29
CT0000240,PR000366,C00325,12,2026-02-07,2390.29
CT0000241,PR000368,C00081,1,2024-10-11,399.65
CT0000241,PR000368,C00081,2,2024-11-11,399.65
CT0000241,PR000368,C00081,3,2024-12-11,399.65
CT0000241,PR000368,C00081,4,2025-01-11,399.65
CT0000241,PR000368,C00081,5,2025-02-11,399.65
CT0000241,PR000368,C00081,6,2025-03-11,399.65
CT0000241,PR000368,C00081,7,2025-04-11,399.65
CT0000241,PR000368,C00081,8,2025-05-11,399.65
CT0000241,PR000368,C00081,9,2025-06-11,399.65
CT0000241,PR000368,C00081,10,2025-07-11,399.65
CT0000241,PR000368,C00081,11,2025-08-11,399.65
CT0000241,PR000368,C00081,12,2025-09-11,399.65
CT0000241,PR000368,C00081,13,2025-10-11,399.65
CT0000241,PR000368,C00081,14,2025-11-11,399.65
CT0000241,PR000368,C00081,15,2025-12-11,399.65
CT0000241,PR000368,C00081,16,2026-01-11,399.65
CT0000241,PR000368,C00081,17,2026-02-11,399.65
CT0000241,PR000368,C00081,18,2026-03-11,399.65
CT0000241,PR000368,C00081,19,2026-04-11,399.65
CT0000241,PR000368,C00081,20,2026-05-11,399.65
CT0000241,PR000368,C00081,21,2026-06-11,399.65
CT0000241,PR000368,C00081,22,2026-07-11,399.65
CT0000241,PR000368,C00081,23,2026-08-11,399.65
CT0000241,PR000368,C00081,24,2026-09-11,399.65
CT0000241,PR000368,C00081,25,2026-10-11,399.65
CT0000241,PR000368,C00081,26,2026-11-11,399.65
CT0000241,PR000368,C00081,27,2026-12-11,399.65
CT0000241,PR000368,C00081,28,2027-01-11,399.65
CT0000241,PR000368,C00081,29,2027-02-11,399.65
CT0000241,PR000368,C00081,30,2027-03-11,399.65
CT0000241,PR000368,C00081,31,2027-04-11,399.65
CT0000241,PR000368,C00081,32,2027-05-11,399.65
CT0000241,PR000368,C00081,33,2027-06-11,399.65
CT0000241,PR000368,C00081,34,2027-07-11,399.65
CT0000241,PR000368,C00081,35,2027-08-11,399.65
CT0000241,PR000368,C00081,36,2027-09-11,399.65
CT0000242,PR000369,C00182,1,2025-07-25,897.28
CT0000242,PR000369,C00182,2,2025-08-25,897.28
CT0000242,PR000369,C00182,3,2025-09-25,897.28
CT0000242,PR000369,C00182,4,2025-10-25,897.28
CT0000242,PR000369,C00182,5,2025-11-25,897.28
CT0000242,PR000369,C00182,6,2025-12-25,897.28
CT0000242,PR000369,C00182,7,2026-01-25,897.28
CT0000242,PR000369,C00182,8,2026-02-25,897.28
CT0000242,PR000369,C00182,9,2026-03-25,897.28
CT0000242,PR000369,C00182,10,2026-04-25,897.28
CT0000242,PR000369,C00182,11,2026-05-25,897.28
CT0000242,PR000369,C00182,12,2026-06-25,897.28
CT0000242,PR000369,C00182,13,2026-07-25,897.28
CT0000242,PR000369,C00182,14,2026-08-25,897.28
CT0000242,PR000369,C00182,15,2026-09-25,897.28
CT0000242,PR000369,C00182,16,2026-10-25,897.28
CT0000242,PR000369,C00182,17,2026-11-25,897.28
CT0000242,PR000369,C00182,18,2026-12-25,897.28
CT0000242,PR000369,C00182,19,2027-01-25,897.28
CT0000242,PR000369,C00182,20,2027-02-25,897.28
CT0000242,PR000369,C00182,21,2027-03-25,897.28
CT0000242,PR000369,C00182,22,2027-04-25,897.28
CT0000242,PR000369,C00182,23,2027-05-25,897.28
CT0000242,PR000369,C00182,24,2027-06-25,897.28
CT0000242,PR000369,C00182,25,2027-07-25,897.28
CT0000242,PR000369,C00182,26,2027-08-25,897.28
CT0000242,PR000369,C00182,27,2027-09-25,897.28
CT0000242,PR000369,C00182,28,2027-10-25,897.28
CT0000242,PR000369,C00182,29,2027-11-25,897.28
CT0000242,PR000369,C00182,30,2027-12-25,897.28
CT0000242,PR000369,C00182,31,2028-01-25,897.28
CT0000242,PR000369,C00182,32,2028-02-25,897.28
CT0000242,PR000369,C00182,33,2028-03-25,897.28
CT0000242,PR000369,C00182,34,2028-04-25,897.28
CT0000242,PR000369,C00182,35,2028-05-25,897.28
CT0000242,PR000369,C00182,36,2028-06-25,897.28
CT0000243,PR000371,C00403,1,2025-01-31,473.96
CT0000243,PR000371,C00403,2,2025-02-28,473.96
CT0000243,PR000371,C00403,3,2025-03-31,473.96
CT0000243,PR000371,C00403,4,2025-04-30,473.96
CT0000243,PR000371,C00403,5,2025-05-31,473.96
CT0000243,PR000371,C00403,6,2025-06-30,473.96
CT0000243,PR000371,C00403,7,2025-07-31,473.96
CT0000243,PR000371,C00403,8,2025-08-31,473.96
CT0000243,PR000371,C00403,9,2025-09-30,473.96
CT0000243,PR000371,C00403,10,2025-10-31,473.96
CT0000243,PR000371,C00403,11,2025-11-30,473.96
CT0000243,PR000371,C00403,12,2025-12-31,473.96
CT0000243,PR000371,C00403,13,2026-01-31,473.96
CT0000243,PR000371,C00403,14,2026-02-28,473.96
CT0000243,PR000371,C00403,15,2026-03-31,473.96
CT0000243,PR000371,C00403,16,2026-04-30,473.96
CT0000243,PR000371,C00403,17,2026-05-31,473.96
CT0000243,PR000371,C00403,18,2026-06-30,473.96
CT0000243,PR000371,C00403,19,2026-07-31,473.96
CT0000243,PR000371,C00403,20,2026-08-31,473.96
CT0000243,PR000371,C00403,21,2026-09-30,473.96
CT0000243,PR000371,C00403,22,2026-10-31,473.96
CT0000243,PR000371,C00403,23,2026-11-30,473.96
CT0000243,PR000371,C00403,24,2026-12-31,473.96
CT0000243,PR000371,C00403,25,2027-01-31,473.96
CT0000243,PR000371,C00403,26,2027-02-28,473.96
CT0000243,PR000371,C00403,27,2027-03-31,473.96
CT0000243,PR000371,C00403,28,2027-04-30,473.96
CT0000243,PR000371,C00403,29,2027-05-31,473.96
CT0000243,PR000371,C00403,30,2027-06-30,473.96
CT0000243,PR000371,C00403,31,2027-07-31,473.96
CT0000243,PR000371,C00403,32,2027-08-31,473.96
CT0000243,PR000371,C00403,33,2027-09-30,473.96
CT0000243,PR000371,C00403,34,2027-10-31,473.96
CT0000243,PR000371,C00403,35,2027-11-30,473.96
CT0000243,PR000371,C00403,36,2027-12-31,473.96
CT0000244,PR000372,C00040,1,2024-10-06,1930.66
CT0000244,PR000372,C00040,2,2024-11-06,1930.66
CT0000244,PR000372,C00040,3,2024-12-06,1930.66
CT0000244,PR000372,C00040,4,2025-01-06,1930.66
CT0000244,PR000372,C00040,5,2025-02-06,1930.66
CT0000244,PR000372,C00040,6,2025-03-06,1930.66
CT0000244,PR000372,C00040,7,2025-04-06,1930.66
CT0000244,PR000372,C00040,8,2025-05-06,1930.66
CT0000244,PR000372,C00040,9,2025-06-06,1930.66
CT0000244,PR000372,C00040,10,2025-07-06,1930.66
CT0000244,PR000372,C00040,11,2025-08-06,1930.66
CT0000244,PR000372,C00040,12,2025-09-06,1930.66
CT0000244,PR000372,C00040,13,2025-10-06,1930.66
CT0000244,PR000372,C00040,14,2025-11-06,1930.66
CT0000244,PR000372,C00040,15,2025-12-06,1930.66
CT0000244,PR000372,C00040,16,2026-01-06,1930.66
CT0000244,PR000372,C00040,17,2026-02-06,1930.66
CT0000244,PR000372,C00040,18,2026-03-06,1930.66
CT0000244,PR000372,C00040,19,2026-04-06,1930.66
CT0000244,PR000372,C00040,20,2026-05-06,1930.66
CT0000244,PR000372,C00040,21,2026-06-06,1930.66
CT0000244,PR000372,C00040,22,2026-07-06,1930.66
CT0000244,PR000372,C00040,23,2026-08-06,1930.66
CT0000244,PR000372,C00040,24,2026-09-06,1930.66
CT0000245,PR000373,C00393,1,2024-07-01,567.26
CT0000245,PR000373,C00393,2,2024-08-01,567.26
CT0000245,PR000373,C00393,3,2024-09-01,567.26
CT0000245,PR000373,C00393,4,2024-10-01,567.26
CT0000245,PR000373,C00393,5,2024-11-01,567.26
CT0000245,PR000373,C00393,6,2024-12-01,567.26
CT0000245,PR000373,C00393,7,2025-01-01,567.26
CT0000245,PR000373,C00393,8,2025-02-01,567.26
CT0000245,PR000373,C00393,9,2025-03-01,567.26
CT0000245,PR000373,C00393,10,2025-04-01,567.26
CT0000245,PR000373,C00393,11,2025-05-01,567.26
CT0000245,PR000373,C00393,12,2025-06-01,567.26
CT0000245,PR000373,C00393,13,2025-07-01,567.26
CT0000245,PR000373,C00393,14,2025-08-01,567.26
CT0000245,PR000373,C00393,15,2025-09-01,567.26
CT0000245,PR000373,C00393,16,2025-10-01,567.26
CT0000245,PR000373,C00393,17,2025-11-01,567.26
CT0000245,PR000373,C00393,18,2025-12-01,567.26
CT0000245,PR000373,C00393,19,2026-01-01,567.26
CT0000245,PR000373,C00393,20,2026-02-01,567.26
CT0000245,PR000373,C00393,21,2026-03-01,567.26
CT0000245,PR000373,C00393,22,2026-04-01,567.26
CT0000245,PR000373,C00393,23,2026-05-01,567.26
CT0000245,PR000373,C00393,24,2026-06-01,567.26
CT0000245,PR000373,C00393,25,2026-07-01,567.26
CT0000245,PR000373,C00393,26,2026-08-01,567.26
CT0000245,PR000373,C00393,27,2026-09-01,567.26
CT0000245,PR000373,C00393,28,2026-10-01,567.26
CT0000245,PR000373,C00393,29,2026-11-01,567.26
CT0000245,PR000373,C00393,30,2026-12-01,567.26
CT0000245,PR000373,C00393,31,2027-01-01,567.26
CT0000245,PR000373,C00393,32,2027-02-01,567.26
CT0000245,PR000373,C00393,33,2027-03-01,567.26
CT0000245,PR000373,C00393,34,2027-04-01,567.26
CT0000245,PR000373,C00393,35,2027-05-01,567.26
CT0000245,PR000373,C00393,36,2027-06-01,567.26
CT0000246,PR000374,C00244,1,2025-12-30,1826.43
CT0000246,PR000374,C00244,2,2026-01-30,1826.43
CT0000246,PR000374,C00244,3,2026-02-28,1826.43
CT0000246,PR000374,C00244,4,2026-03-30,1826.43
CT0000246,PR000374,C00244,5,2026-04-30,1826.43
CT0000246,PR000374,C00244,6,2026-05-30,1826.43
CT0000246,PR000374,C00244,7,2026-06-30,1826.43
CT0000246,PR000374,C00244,8,2026-07-30,1826.43
CT0000246,PR000374,C00244,9,2026-08-30,1826.43
CT0000246,PR000374,C00244,10,2026-09-30,1826.43
CT0000246,PR000374,C00244,11,2026-10-30,1826.43
CT0000246,PR000374,C00244,12,2026-11-30,1826.43
CT0000246,PR000374,C00244,13,2026-12-30,1826.43
CT0000246,PR000374,C00244,14,2027-01-30,1826.43
CT0000246,PR000374,C00244,15,2027-02-28,1826.43
CT0000246,PR000374,C00244,16,2027-03-30,1826.43
CT0000246,PR000374,C00244,17,2027-04-30,1826.43
CT0000246,PR000374,C00244,18,2027-05-30,1826.43
CT0000246,PR000374,C00244,19,2027-06-30,1826.43
CT0000246,PR000374,C00244,20,2027-07-30,1826.43
CT0000246,PR000374,C00244,21,2027-08-30,1826.43
CT0000246,PR000374,C00244,22,2027-09-30,1826.43
CT0000246,PR000374,C00244,23,2027-10-30,1826.43
CT0000246,PR000374,C00244,24,2027-11-30,1826.43
CT0000247,PR000375,C00423,1,2025-09-04,1203.13
CT0000247,PR000375,C00423,2,2025-10-04,1203.13
CT0000247,PR000375,C00423,3,2025-11-04,1203.13
CT0000247,PR000375,C00423,4,2025-12-04,1203.13
CT0000247,PR000375,C00423,5,2026-01-04,1203.13
CT0000247,PR000375,C00423,6,2026-02-04,1203.13
CT0000247,PR000375,C00423,7,2026-03-04,1203.13
CT0000247,PR000375,C00423,8,2026-04-04,1203.13
CT0000247,PR000375,C00423,9,2026-05-04,1203.13
CT0000247,PR000375,C00423,10,2026-06-04,1203.13
CT0000247,PR000375,C00423,11,2026-07-04,1203.13
CT0000247,PR000375,C00423,12,2026-08-04,1203.13
CT0000247,PR000375,C00423,13,2026-09-04,1203.13
CT0000247,PR000375,C00423,14,2026-10-04,1203.13
CT0000247,PR000375,C00423,15,2026-11-04,1203.13
CT0000247,PR000375,C00423,16,2026-12-04,1203.13
CT0000247,PR000375,C00423,17,2027-01-04,1203.13
CT0000247,PR000375,C00423,18,2027-02-04,1203.13
CT0000247,PR000375,C00423,19,2027-03-04,1203.13
CT0000247,PR000375,C00423,20,2027-04-04,1203.13
CT0000247,PR000375,C00423,21,2027-05-04,1203.13
CT0000247,PR000375,C00423,22,2027-06-04,1203.13
CT0000247,PR000375,C00423,23,2027-07-04,1203.13
CT0000247,PR000375,C00423,24,2027-08-04,1203.13
CT0000247,PR000375,C00423,25,2027-09-04,1203.13
CT0000247,PR000375,C00423,26,2027-10-04,1203.13
CT0000247,PR000375,C00423,27,2027-11-04,1203.13
CT0000247,PR000375,C00423,28,2027-12-04,1203.13
CT0000247,PR000375,C00423,29,2028-01-04,1203.13
CT0000247,PR000375,C00423,30,2028-02-04,1203.13
CT0000247,PR000375,C00423,31,2028-03-04,1203.13
CT0000247,PR000375,C00423,32,2028-04-04,1203.13
CT0000247,PR000375,C00423,33,2028-05-04,1203.13
CT0000247,PR000375,C00423,34,2028-06-04,1203.13
CT0000247,PR000375,C00423,35,2028-07-04,1203.13
CT0000247,PR000375,C00423,36,2028-08-04,1203.13
CT0000248,PR000376,C00277,1,2025-04-20,630.33
CT0000248,PR000376,C00277,2,2025-05-20,630.33
CT0000248,PR000376,C00277,3,2025-06-20,630.33
CT0000248,PR000376,C00277,4,2025-07-20,630.33
CT0000248,PR000376,C00277,5,2025-08-20,630.33
CT0000248,PR000376,C00277,6,2025-09-20,630.33
CT0000248,PR000376,C00277,7,2025-10-20,630.33
CT0000248,PR000376,C00277,8,2025-11-20,630.33
CT0000248,PR000376,C00277,9,2025-12-20,630.33
CT0000248,PR000376,C00277,10,2026-01-20,630.33
CT0000248,PR000376,C00277,11,2026-02-20,630.33
CT0000248,PR000376,C00277,12,2026-03-20,630.33
CT0000248,PR000376,C00277,13,2026-04-20,630.33
CT0000248,PR000376,C00277,14,2026-05-20,630.33
CT0000248,PR000376,C00277,15,2026-06-20,630.33
CT0000248,PR000376,C00277,16,2026-07-20,630.33
CT0000248,PR000376,C00277,17,2026-08-20,630.33
CT0000248,PR000376,C00277,18,2026-09-20,630.33
CT0000248,PR000376,C00277,19,2026-10-20,630.33
CT0000248,PR000376,C00277,20,2026-11-20,630.33
CT0000248,PR000376,C00277,21,2026-12-20,630.33
CT0000248,PR000376,C00277,22,2027-01-20,630.33
CT0000248,PR000376,C00277,23,2027-02-20,630.33
CT0000248,PR000376,C00277,24,2027-03-20,630.33
CT0000248,PR000376,C00277,25,2027-04-20,630.33
CT0000248,PR000376,C00277,26,2027-05-20,630.33
CT0000248,PR000376,C00277,27,2027-06-20,630.33
CT0000248,PR000376,C00277,28,2027-07-20,630.33
CT0000248,PR000376,C00277,29,2027-08-20,630.33
CT0000248,PR000376,C00277,30,2027-09-20,630.33
CT0000248,PR000376,C00277,31,2027-10-20,630.33
CT0000248,PR000376,C00277,32,2027-11-20,630.33
CT0000248,PR000376,C00277,33,2027-12-20,630.33
CT0000248,PR000376,C00277,34,2028-01-20,630.33
CT0000248,PR000376,C00277,35,2028-02-20,630.33
CT0000248,PR000376,C00277,36,2028-03-20,630.33
CT0000249,PR000379,C00018,1,2025-07-04,561.64
CT0000249,PR000379,C00018,2,2025-08-04,561.64
CT0000249,PR000379,C00018,3,2025-09-04,561.64
CT0000249,PR000379,C00018,4,2025-10-04,561.64
CT0000249,PR000379,C00018,5,2025-11-04,561.64
CT0000249,PR000379,C00018,6,2025-12-04,561.64
CT0000249,PR000379,C00018,7,2026-01-04,561.64
CT0000249,PR000379,C00018,8,2026-02-04,561.64
CT0000249,PR000379,C00018,9,2026-03-04,561.64
CT0000249,PR000379,C00018,10,2026-04-04,561.64
CT0000249,PR000379,C00018,11,2026-05-04,561.64
CT0000249,PR000379,C00018,12,2026-06-04,561.64
CT0000249,PR000379,C00018,13,2026-07-04,561.64
CT0000249,PR000379,C00018,14,2026-08-04,561.64
CT0000249,PR000379,C00018,15,2026-09-04,561.64
CT0000249,PR000379,C00018,16,2026-10-04,561.64
CT0000249,PR000379,C00018,17,2026-11-04,561.64
CT0000249,PR000379,C00018,18,2026-12-04,561.64
CT0000249,PR000379,C00018,19,2027-01-04,561.64
CT0000249,PR000379,C00018,20,2027-02-04,561.64
CT0000249,PR000379,C00018,21,2027-03-04,561.64
CT0000249,PR000379,C00018,22,2027-04-04,561.64
CT0000249,PR000379,C00018,23,2027-05-04,561.64
CT0000249,PR000379,C00018,24,2027-06-04,561.64
CT0000249,PR000379,C00018,25,2027-07-04,561.64
CT0000249,PR000379,C00018,26,2027-08-04,561.64
CT0000249,PR000379,C00018,27,2027-09-04,561.64
CT0000249,PR000379,C00018,28,2027-10-04,561.64
CT0000249,PR000379,C00018,29,2027-11-04,561.64
CT0000249,PR000379,C00018,30,2027-12-04,561.64
CT0000249,PR000379,C00018,31,2028-01-04,561.64
CT0000249,PR000379,C00018,32,2028-02-04,561.64
CT0000249,PR000379,C00018,33,2028-03-04,561.64
CT0000249,PR000379,C00018,34,2028-04-04,561.64
CT0000249,PR000379,C00018,35,2028-05-04,561.64
CT0000249,PR000379,C00018,36,2028-06-04,561.64
CT0000250,PR000380,C00108,1,2025-05-18,2467.41
CT0000250,PR000380,C00108,2,2025-06-18,2467.41
CT0000250,PR000380,C00108,3,2025-07-18,2467.41
CT0000250,PR000380,C00108,4,2025-08-18,2467.41
CT0000250,PR000380,C00108,5,2025-09-18,2467.41
CT0000250,PR000380,C00108,6,2025-10-18,2467.41
CT0000250,PR000380,C00108,7,2025-11-18,2467.41
CT0000250,PR000380,C00108,8,2025-12-18,2467.41
CT0000250,PR000380,C00108,9,2026-01-18,2467.41
CT0000250,PR000380,C00108,10,2026-02-18,2467.41
CT0000250,PR000380,C00108,11,2026-03-18,2467.41
CT0000250,PR000380,C00108,12,2026-04-18,2467.41
CT0000251,PR000381,C00255,1,2024-09-03,1902.06
CT0000251,PR000381,C00255,2,2024-10-03,1902.06
CT0000251,PR000381,C00255,3,2024-11-03,1902.06
CT0000251,PR000381,C00255,4,2024-12-03,1902.06
CT0000251,PR000381,C00255,5,2025-01-03,1902.06
CT0000251,PR000381,C00255,6,2025-02-03,1902.06
CT0000251,PR000381,C00255,7,2025-03-03,1902.06
CT0000251,PR000381,C00255,8,2025-04-03,1902.06
CT0000251,PR000381,C00255,9,2025-05-03,1902.06
CT0000251,PR000381,C00255,10,2025-06-03,1902.06
CT0000251,PR000381,C00255,11,2025-07-03,1902.06
CT0000251,PR000381,C00255,12,2025-08-03,1902.06
CT0000251,PR000381,C00255,13,2025-09-03,1902.06
CT0000251,PR000381,C00255,14,2025-10-03,1902.06
CT0000251,PR000381,C00255,15,2025-11-03,1902.06
CT0000251,PR000381,C00255,16,2025-12-03,1902.06
CT0000251,PR000381,C00255,17,2026-01-03,1902.06
CT0000251,PR000381,C00255,18,2026-02-03,1902.06
CT0000251,PR000381,C00255,19,2026-03-03,1902.06
CT0000251,PR000381,C00255,20,2026-04-03,1902.06
CT0000251,PR000381,C00255,21,2026-05-03,1902.06
CT0000251,PR000381,C00255,22,2026-06-03,1902.06
CT0000251,PR000381,C00255,23,2026-07-03,1902.06
CT0000251,PR000381,C00255,24,2026-08-03,1902.06
CT0000252,PR000382,C00415,1,2025-05-20,588.73
CT0000252,PR000382,C00415,2,2025-06-20,588.73
CT0000252,PR000382,C00415,3,2025-07-20,588.73
CT0000252,PR000382,C00415,4,2025-08-20,588.73
CT0000252,PR000382,C00415,5,2025-09-20,588.73
CT0000252,PR000382,C00415,6,2025-10-20,588.73
CT0000252,PR000382,C00415,7,2025-11-20,588.73
CT0000252,PR000382,C00415,8,2025-12-20,588.73
CT0000252,PR000382,C00415,9,2026-01-20,588.73
CT0000252,PR000382,C00415,10,2026-02-20,588.73
CT0000252,PR000382,C00415,11,2026-03-20,588.73
CT0000252,PR000382,C00415,12,2026-04-20,588.73
CT0000252,PR000382,C00415,13,2026-05-20,588.73
CT0000252,PR000382,C00415,14,2026-06-20,588.73
CT0000252,PR000382,C00415,15,2026-07-20,588.73
CT0000252,PR000382,C00415,16,2026-08-20,588.73
CT0000252,PR000382,C00415,17,2026-09-20,588.73
CT0000252,PR000382,C00415,18,2026-10-20,588.73
CT0000252,PR000382,C00415,19,2026-11-20,588.73
CT0000252,PR000382,C00415,20,2026-12-20,588.73
CT0000252,PR000382,C00415,21,2027-01-20,588.73
CT0000252,PR000382,C00415,22,2027-02-20,588.73
CT0000252,PR000382,C00415,23,2027-03-20,588.73
CT0000252,PR000382,C00415,24,2027-04-20,588.73
CT0000253,PR000383,C00275,1,2026-03-14,3226.89
CT0000253,PR000383,C00275,2,2026-04-14,3226.89
CT0000253,PR000383,C00275,3,2026-05-14,3226.89
CT0000253,PR000383,C00275,4,2026-06-14,3226.89
CT0000253,PR000383,C00275,5,2026-07-14,3226.89
CT0000253,PR000383,C00275,6,2026-08-14,3226.89
CT0000253,PR000383,C00275,7,2026-09-14,3226.89
CT0000253,PR000383,C00275,8,2026-10-14,3226.89
CT0000253,PR000383,C00275,9,2026-11-14,3226.89
CT0000253,PR000383,C00275,10,2026-12-14,3226.89
CT0000253,PR000383,C00275,11,2027-01-14,3226.89
CT0000253,PR000383,C00275,12,2027-02-14,3226.89
CT0000254,PR000385,C00350,1,2025-07-24,570.59
CT0000254,PR000385,C00350,2,2025-08-24,570.59
CT0000254,PR000385,C00350,3,2025-09-24,570.59
CT0000254,PR000385,C00350,4,2025-10-24,570.59
CT0000254,PR000385,C00350,5,2025-11-24,570.59
CT0000254,PR000385,C00350,6,2025-12-24,570.59
CT0000254,PR000385,C00350,7,2026-01-24,570.59
CT0000254,PR000385,C00350,8,2026-02-24,570.59
CT0000254,PR000385,C00350,9,2026-03-24,570.59
CT0000254,PR000385,C00350,10,2026-04-24,570.59
CT0000254,PR000385,C00350,11,2026-05-24,570.59
CT0000254,PR000385,C00350,12,2026-06-24,570.59
CT0000255,PR000386,C00424,1,2024-10-13,666.92
CT0000255,PR000386,C00424,2,2024-11-13,666.92
CT0000255,PR000386,C00424,3,2024-12-13,666.92
CT0000255,PR000386,C00424,4,2025-01-13,666.92
CT0000255,PR000386,C00424,5,2025-02-13,666.92
CT0000255,PR000386,C00424,6,2025-03-13,666.92
CT0000255,PR000386,C00424,7,2025-04-13,666.92
