payment_id,contract_id,installment_number,payment_date,paid_amount,status
PM00006403,CT0000257,7,2025-02-14,1465.57,paid
PM00006404,CT0000257,8,2025-03-14,1465.57,paid
PM00006405,CT0000257,9,2025-04-14,1465.57,paid
PM00006406,CT0000257,10,2025-05-14,1465.57,paid
PM00006407,CT0000257,11,2025-06-14,1465.57,paid
PM00006408,CT0000257,12,2025-07-14,1465.57,paid
PM00006409,CT0000257,13,2025-08-14,1465.57,paid
PM00006410,CT0000257,14,,0.0,missed
PM00006411,CT0000257,15,2025-10-14,1465.57,paid
PM00006412,CT0000257,16,2025-11-14,1465.57,paid
PM00006413,CT0000257,17,2025-12-14,1465.57,paid
PM00006414,CT0000257,18,2026-01-14,1465.57,paid
PM00006415,CT0000257,19,2026-02-14,1465.57,paid
PM00006416,CT0000257,20,,0.0,missed
PM00006417,CT0000257,21,2026-04-14,1465.57,paid
PM00006418,CT0000257,22,2026-05-14,1465.57,paid
PM00006419,CT0000257,23,2026-06-14,1465.57,paid
PM00006420,CT0000257,24,2026-07-14,1465.57,paid
PM00006421,CT0000258,1,2025-08-14,73.88,paid
PM00006422,CT0000258,2,2025-09-14,73.88,paid
PM00006423,CT0000258,3,,0.0,missed
PM00006424,CT0000258,4,2025-11-14,73.88,paid
PM00006425,CT0000258,5,2025-12-14,73.88,paid
PM00006426,CT0000258,6,2026-01-14,73.88,paid
PM00006427,CT0000258,7,2026-02-14,73.88,paid
PM00006428,CT0000258,8,2026-03-14,73.88,paid
PM00006429,CT0000258,9,2026-04-14,73.88,paid
PM00006430,CT0000258,10,2026-05-14,73.88,paid
PM00006431,CT0000258,11,2026-06-14,73.88,paid
PM00006432,CT0000258,12,2026-07-14,73.88,paid
PM00006433,CT0000258,13,2026-08-14,73.88,paid
PM00006434,CT0000258,14,2026-09-14,73.88,paid
PM00006435,CT0000258,15,2026-10-14,73.88,paid
PM00006436,CT0000258,16,2026-11-14,73.88,paid
PM00006437,CT0000258,17,2026-12-14,73.88,paid
PM00006438,CT0000258,18,2027-01-14,73.88,paid
PM00006439,CT0000258,19,2027-02-14,73.88,paid
PM00006440,CT0000258,20,2027-03-14,73.88,paid
PM00006441,CT0000258,21,2027-04-14,73.88,paid
PM00006442,CT0000258,22,2027-05-14,73.88,paid
PM00006443,CT0000258,23,2027-06-14,73.88,paid
PM00006444,CT0000258,24,2027-07-14,73.88,paid
PM00006445,CT0000258,25,,0.0,missed
PM00006446,CT0000258,26,2027-09-14,73.88,paid
PM00006447,CT0000258,27,2027-10-14,73.88,paid
PM00006448,CT0000258,28,2027-11-14,73.88,paid
PM00006449,CT0000258,29,2027-12-14,73.88,paid
PM00006450,CT0000258,30,2028-01-14,73.88,paid
PM00006451,CT0000258,31,,0.0,missed
PM00006452,CT0000258,32,2028-03-14,73.88,paid
PM00006453,CT0000258,33,2028-04-14,73.88,paid
PM00006454,CT0000258,34,2028-05-14,73.88,paid
PM00006455,CT0000258,35,2028-06-14,73.88,paid
PM00006456,CT0000258,36,2028-07-14,73.88,paid
PM00006457,CT0000259,1,2025-09-03,1232.37,paid
PM00006458,CT0000259,2,2025-10-03,1232.37,paid
PM00006459,CT0000259,3,2025-11-03,1232.37,paid
PM00006460,CT0000259,4,2025-12-03,1232.37,paid
PM00006461,CT0000259,5,2026-01-03,1232.37,paid
PM00006462,CT0000259,6,,0.0,missed
PM00006463,CT0000259,7,2026-03-03,1232.37,paid
PM00006464,CT0000259,8,2026-04-03,1232.37,paid
PM00006465,CT0000259,9,2026-05-03,1232.37,paid
PM00006466,CT0000259,10,2026-06-03,1232.37,paid
PM00006467,CT0000259,11,2026-07-03,1232.37,paid
PM00006468,CT0000259,12,2026-08-03,1232.37,paid
PM00006469,CT0000260,1,2025-08-18,1620.58,paid
PM00006470,CT0000260,2,,0.0,missed
PM00006471,CT0000260,3,2025-10-18,1620.58,paid
PM00006472,CT0000260,4,2025-11-18,1620.58,paid
PM00006473,CT0000260,5,2025-12-18,1620.58,paid
PM00006474,CT0000260,6,2026-01-18,1620.58,paid
PM00006475,CT0000260,7,2026-02-18,1620.58,paid
PM00006476,CT0000260,8,,0.0,missed
PM00006477,CT0000260,9,2026-04-18,1620.58,paid
PM00006478,CT0000260,10,2026-05-18,1620.58,paid
PM00006479,CT0000260,11,2026-06-18,1620.58,paid
PM00006480,CT0000260,12,2026-07-18,1620.58,paid
PM00006481,CT0000260,13,,0.0,missed
PM00006482,CT0000260,14,2026-09-18,1620.58,paid
PM00006483,CT0000260,15,2026-10-18,1620.58,paid
PM00006484,CT0000260,16,2026-11-18,1620.58,paid
PM00006485,CT0000260,17,2026-12-18,1620.58,paid
PM00006486,CT0000260,18,2027-01-18,1620.58,paid
PM00006487,CT0000260,19,2027-02-18,1620.58,paid
PM00006488,CT0000260,20,,0.0,missed
PM00006489,CT0000260,21,2027-04-18,1620.58,paid
PM00006490,CT0000260,22,2027-05-18,1620.58,paid
PM00006491,CT0000260,23,2027-06-18,1620.58,paid
PM00006492,CT0000260,24,2027-07-18,1620.58,paid
PM00006493,CT0000261,1,2024-06-14,2370.51,paid
PM00006494,CT0000261,2,2024-07-14,2370.51,paid
PM00006495,CT0000261,3,2024-08-14,2370.51,paid
PM00006496,CT0000261,4,2024-09-14,2370.51,paid
PM00006497,CT0000261,5,2024-10-14,2370.51,paid
PM00006498,CT0000261,6,2024-11-14,2370.51,paid
PM00006499,CT0000261,7,2024-12-14,2370.51,paid
PM00006500,CT0000261,8,2025-01-14,2370.51,paid
PM00006501,CT0000261,9,2025-02-14,2370.51,paid
PM00006502,CT0000261,10,2025-03-14,2370.51,paid
PM00006503,CT0000261,11,,0.0,missed
PM00006504,CT0000261,12,2025-05-14,2370.51,paid
PM00006505,CT0000262,1,2025-11-03,864.44,paid
PM00006506,CT0000262,2,2025-12-03,864.44,paid
PM00006507,CT0000262,3,2026-01-03,864.44,paid
PM00006508,CT0000262,4,2026-02-03,864.44,paid
PM00006509,CT0000262,5,2026-03-03,864.44,paid
PM00006510,CT0000262,6,2026-04-03,864.44,paid
PM00006511,CT0000262,7,2026-05-03,864.44,paid
PM00006512,CT0000262,8,2026-06-03,864.44,paid
PM00006513,CT0000262,9,2026-07-03,864.44,paid
PM00006514,CT0000262,10,2026-08-03,864.44,paid
PM00006515,CT0000262,11,2026-09-03,864.44,paid
PM00006516,CT0000262,12,2026-10-03,864.44,paid
PM00006517,CT0000262,13,2026-11-03,864.44,paid
PM00006518,CT0000262,14,2026-12-03,864.44,paid
PM00006519,CT0000262,15,2027-01-03,864.44,paid
PM00006520,CT0000262,16,2027-02-03,864.44,paid
PM00006521,CT0000262,17,2027-03-03,864.44,paid
PM00006522,CT0000262,18,2027-04-03,864.44,paid
PM00006523,CT0000262,19,2027-05-03,864.44,paid
PM00006524,CT0000262,20,2027-06-03,864.44,paid
PM00006525,CT0000262,21,2027-07-03,864.44,paid
PM00006526,CT0000262,22,2027-08-03,864.44,paid
PM00006527,CT0000262,23,2027-09-03,864.44,paid
PM00006528,CT0000262,24,2027-10-03,864.44,paid
PM00006529,CT0000263,1,2025-05-16,1154.13,paid
PM00006530,CT0000263,2,2025-06-16,1154.13,paid
PM00006531,CT0000263,3,2025-07-16,1154.13,paid
PM00006532,CT0000263,4,2025-08-16,1154.13,paid
PM00006533,CT0000263,5,2025-09-16,1154.13,paid
PM00006534,CT0000263,6,2025-10-16,1154.13,paid
PM00006535,CT0000263,7,2025-11-16,1154.13,paid
PM00006536,CT0000263,8,2025-12-16,1154.13,paid
PM00006537,CT0000263,9,2026-01-16,1154.13,paid
PM00006538,CT0000263,10,2026-02-16,1154.13,paid
PM00006539,CT0000263,11,2026-03-16,1154.13,paid
PM00006540,CT0000263,12,,0.0,missed
PM00006541,CT0000263,13,2026-05-16,1154.13,paid
PM00006542,CT0000263,14,2026-06-16,1154.13,paid
PM00006543,CT0000263,15,2026-07-16,1154.13,paid
PM00006544,CT0000263,16,2026-08-16,1154.13,paid
PM00006545,CT0000263,17,,0.0,missed
PM00006546,CT0000263,18,2026-10-16,1154.13,paid
PM00006547,CT0000263,19,2026-11-16,1154.13,paid
PM00006548,CT0000263,20,2026-12-16,1154.13,paid
PM00006549,CT0000263,21,2027-01-16,1154.13,paid
PM00006550,CT0000263,22,2027-02-16,1154.13,paid
PM00006551,CT0000263,23,2027-03-16,1154.13,paid
PM00006552,CT0000263,24,2027-04-16,1154.13,paid
PM00006553,CT0000263,25,2027-05-16,1154.13,paid
PM00006554,CT0000263,26,2027-06-16,1154.13,paid
PM00006555,CT0000263,27,2027-07-16,1154.13,paid
PM00006556,CT0000263,28,2027-08-16,1154.13,paid
PM00006557,CT0000263,29,2027-09-16,1154.13,paid
PM00006558,CT0000263,30,2027-10-16,1154.13,paid
PM00006559,CT0000263,31,2027-11-16,1154.13,paid
PM00006560,CT0000263,32,2027-12-16,1154.13,paid
PM00006561,CT0000263,33,2028-01-16,1154.13,paid
PM00006562,CT0000263,34,2028-02-16,1154.13,paid
PM00006563,CT0000263,35,2028-03-16,1154.13,paid
PM00006564,CT0000263,36,2028-04-16,1154.13,paid
PM00006565,CT0000264,1,2026-01-21,717.54,paid
PM00006566,CT0000264,2,2026-02-21,717.54,paid
PM00006567,CT0000264,3,2026-03-21,717.54,paid
PM00006568,CT0000264,4,2026-04-21,717.54,paid
PM00006569,CT0000264,5,2026-05-21,717.54,paid
PM00006570,CT0000264,6,2026-06-21,717.54,paid
PM00006571,CT0000264,7,2026-07-21,717.54,paid
PM00006572,CT0000264,8,2026-08-21,717.54,paid
PM00006573,CT0000264,9,2026-09-21,717.54,paid
PM00006574,CT0000264,10,2026-10-21,717.54,paid
PM00006575,CT0000264,11,2026-11-21,717.54,paid
PM00006576,CT0000264,12,2026-12-21,717.54,paid
PM00006577,CT0000264,13,2027-01-21,717.54,paid
PM00006578,CT0000264,14,2027-02-21,717.54,paid
PM00006579,CT0000264,15,2027-03-21,717.54,paid
PM00006580,CT0000264,16,,0.0,missed
PM00006581,CT0000264,17,2027-05-21,717.54,paid
PM00006582,CT0000264,18,2027-06-21,717.54,paid
PM00006583,CT0000264,19,2027-07-21,717.54,paid
PM00006584,CT0000264,20,2027-08-21,717.54,paid
PM00006585,CT0000264,21,2027-09-21,717.54,paid
PM00006586,CT0000264,22,2027-10-21,717.54,paid
PM00006587,CT0000264,23,2027-11-21,717.54,paid
PM00006588,CT0000264,24,2027-12-21,717.54,paid
PM00006589,CT0000265,1,2024-11-28,584.4,paid
PM00006590,CT0000265,2,2024-12-28,584.4,paid
PM00006591,CT0000265,3,2025-01-28,584.4,paid
PM00006592,CT0000265,4,2025-02-28,584.4,paid
PM00006593,CT0000265,5,,0.0,missed
PM00006594,CT0000265,6,,0.0,missed
PM00006595,CT0000265,7,2025-05-28,584.4,paid
PM00006596,CT0000265,8,2025-06-28,584.4,paid
PM00006597,CT0000265,9,2025-07-28,584.4,paid
PM00006598,CT0000265,10,2025-08-28,584.4,paid
PM00006599,CT0000265,11,2025-09-28,584.4,paid
PM00006600,CT0000265,12,2025-10-28,584.4,paid
PM00006601,CT0000266,1,2025-04-30,1012.37,paid
PM00006602,CT0000266,2,2025-05-30,1012.37,paid
PM00006603,CT0000266,3,2025-06-30,1012.37,paid
PM00006604,CT0000266,4,2025-07-30,1012.37,paid
PM00006605,CT0000266,5,2025-08-30,1012.37,paid
PM00006606,CT0000266,6,2025-09-30,1012.37,paid
PM00006607,CT0000266,7,2025-10-30,1012.37,paid
PM00006608,CT0000266,8,2025-11-30,1012.37,paid
PM00006609,CT0000266,9,2025-12-30,1012.37,paid
PM00006610,CT0000266,10,2026-01-30,1012.37,paid
PM00006611,CT0000266,11,2026-02-28,1012.37,paid
PM00006612,CT0000266,12,,0.0,missed
PM00006613,CT0000266,13,2026-04-30,1012.37,paid
PM00006614,CT0000266,14,2026-05-30,1012.37,paid
PM00006615,CT0000266,15,2026-06-30,1012.37,paid
PM00006616,CT0000266,16,2026-07-30,1012.37,paid
PM00006617,CT0000266,17,2026-08-30,1012.37,paid
PM00006618,CT0000266,18,,0.0,missed
PM00006619,CT0000266,19,2026-10-30,1012.37,paid
PM00006620,CT0000266,20,2026-11-30,1012.37,paid
PM00006621,CT0000266,21,2026-12-30,1012.37,paid
PM00006622,CT0000266,22,2027-01-30,1012.37,paid
PM00006623,CT0000266,23,2027-02-28,1012.37,paid
PM00006624,CT0000266,24,2027-03-30,1012.37,paid
PM00006625,CT0000266,25,2027-04-30,1012.37,paid
PM00006626,CT0000266,26,2027-05-30,1012.37,paid
PM00006627,CT0000266,27,2027-06-30,1012.37,paid
PM00006628,CT0000266,28,2027-07-30,1012.37,paid
PM00006629,CT0000266,29,2027-08-30,1012.37,paid
PM00006630,CT0000266,30,2027-09-30,1012.37,paid
PM00006631,CT0000266,31,2027-10-30,1012.37,paid
PM00006632,CT0000266,32,,0.0,missed
PM00006633,CT0000266,33,2027-12-30,1012.37,paid
PM00006634,CT0000266,34,2028-01-30,1012.37,paid
PM00006635,CT0000266,35,2028-02-29,1012.37,paid
PM00006636,CT0000266,36,2028-03-30,1012.37,paid
PM00006637,CT0000267,1,,0.0,missed
PM00006638,CT0000267,2,2024-10-23,638.64,paid
PM00006639,CT0000267,3,,0.0,missed
PM00006640,CT0000267,4,,0.0,missed
PM00006641,CT0000267,5,2025-01-23,638.64,paid
PM00006642,CT0000267,6,2025-02-23,638.64,paid
PM00006643,CT0000267,7,2025-03-23,638.64,paid
PM00006644,CT0000267,8,2025-04-23,638.64,paid
PM00006645,CT0000267,9,2025-05-23,638.64,paid
PM00006646,CT0000267,10,2025-06-23,638.64,paid
PM00006647,CT0000267,11,2025-07-23,638.64,paid
PM00006648,CT0000267,12,,0.0,missed
PM00006649,CT0000267,13,2025-09-23,638.64,paid
PM00006650,CT0000267,14,2025-10-23,638.64,paid
PM00006651,CT0000267,15,2025-11-23,638.64,paid
PM00006652,CT0000267,16,2025-12-23,638.64,paid
PM00006653,CT0000267,17,2026-01-23,638.64,paid
PM00006654,CT0000267,18,2026-02-23,638.64,paid
PM00006655,CT0000267,19,2026-03-23,638.64,paid
PM00006656,CT0000267,20,2026-04-23,638.64,paid
PM00006657,CT0000267,21,2026-05-23,638.64,paid
PM00006658,CT0000267,22,2026-06-23,638.64,paid
PM00006659,CT0000267,23,2026-07-23,638.64,paid
PM00006660,CT0000267,24,2026-08-23,638.64,paid
PM00006661,CT0000267,25,2026-09-23,638.64,paid
PM00006662,CT0000267,26,,0.0,missed
PM00006663,CT0000267,27,2026-11-23,638.64,paid
PM00006664,CT0000267,28,2026-12-23,638.64,paid
PM00006665,CT0000267,29,2027-01-23,638.64,paid
PM00006666,CT0000267,30,2027-02-23,638.64,paid
PM00006667,CT0000267,31,2027-03-23,638.64,paid
PM00006668,CT0000267,32,2027-04-23,638.64,paid
PM00006669,CT0000267,33,2027-05-23,638.64,paid
PM00006670,CT0000267,34,2027-06-23,638.64,paid
PM00006671,CT0000267,35,2027-07-23,638.64,paid
PM00006672,CT0000267,36,2027-08-23,638.64,paid
PM00006673,CT0000268,1,2025-01-05,580.18,paid
PM00006674,CT0000268,2,2025-02-05,580.18,paid
PM00006675,CT0000268,3,2025-03-05,580.18,paid
PM00006676,CT0000268,4,,0.0,missed
PM00006677,CT0000268,5,2025-05-05,580.18,paid
PM00006678,CT0000268,6,2025-06-05,580.18,paid
PM00006679,CT0000268,7,2025-07-05,580.18,paid
PM00006680,CT0000268,8,2025-08-05,580.18,paid
PM00006681,CT0000268,9,2025-09-05,580.18,paid
PM00006682,CT0000268,10,2025-10-05,580.18,paid
PM00006683,CT0000268,11,2025-11-05,580.18,paid
PM00006684,CT0000268,12,2025-12-05,580.18,paid
PM00006685,CT0000268,13,2026-01-05,580.18,paid
PM00006686,CT0000268,14,2026-02-05,580.18,paid
PM00006687,CT0000268,15,2026-03-05,580.18,paid
PM00006688,CT0000268,16,2026-04-05,580.18,paid
PM00006689,CT0000268,17,2026-05-05,580.18,paid
PM00006690,CT0000268,18,2026-06-05,580.18,paid
PM00006691,CT0000268,19,2026-07-05,580.18,paid
PM00006692,CT0000268,20,2026-08-05,580.18,paid
PM00006693,CT0000268,21,2026-09-05,580.18,paid
PM00006694,CT0000268,22,2026-10-05,580.18,paid
PM00006695,CT0000268,23,2026-11-05,580.18,paid
PM00006696,CT0000268,24,2026-12-05,580.18,paid
PM00006697,CT0000269,1,2025-07-11,526.2,paid
PM00006698,CT0000269,2,2025-08-11,526.2,paid
PM00006699,CT0000269,3,2025-09-11,526.2,paid
PM00006700,CT0000269,4,2025-10-11,526.2,paid
PM00006701,CT0000269,5,2025-11-11,526.2,paid
PM00006702,CT0000269,6,2025-12-11,526.2,paid
PM00006703,CT0000269,7,2026-01-11,526.2,paid
PM00006704,CT0000269,8,2026-02-11,526.2,paid
PM00006705,CT0000269,9,2026-03-11,526.2,paid
PM00006706,CT0000269,10,2026-04-11,526.2,paid
PM00006707,CT0000269,11,2026-05-11,526.2,paid
PM00006708,CT0000269,12,2026-06-11,526.2,paid
PM00006709,CT0000270,1,2024-06-22,1338.78,paid
PM00006710,CT0000270,2,2024-07-22,1338.78,paid
PM00006711,CT0000270,3,2024-08-22,1338.78,paid
PM00006712,CT0000270,4,2024-09-22,1338.78,paid
PM00006713,CT0000270,5,2024-10-22,1338.78,paid
PM00006714,CT0000270,6,2024-11-22,1338.78,paid
PM00006715,CT0000270,7,2024-12-22,1338.78,paid
PM00006716,CT0000270,8,2025-01-22,1338.78,paid
PM00006717,CT0000270,9,2025-02-22,1338.78,paid
PM00006718,CT0000270,10,2025-03-22,1338.78,paid
PM00006719,CT0000270,11,2025-04-22,1338.78,paid
PM00006720,CT0000270,12,2025-05-22,1338.78,paid
PM00006721,CT0000270,13,,0.0,missed
PM00006722,CT0000270,14,2025-07-22,1338.78,paid
PM00006723,CT0000270,15,2025-08-22,1338.78,paid
PM00006724,CT0000270,16,2025-09-22,1338.78,paid
PM00006725,CT0000270,17,2025-10-22,1338.78,paid
PM00006726,CT0000270,18,2025-11-22,1338.78,paid
PM00006727,CT0000270,19,2025-12-22,1338.78,paid
PM00006728,CT0000270,20,2026-01-22,1338.78,paid
PM00006729,CT0000270,21,2026-02-22,1338.78,paid
PM00006730,CT0000270,22,2026-03-22,1338.78,paid
PM00006731,CT0000270,23,2026-04-22,1338.78,paid
PM00006732,CT0000270,24,2026-05-22,1338.78,paid
PM00006733,CT0000270,25,2026-06-22,1338.78,paid
PM00006734,CT0000270,26,2026-07-22,1338.78,paid
PM00006735,CT0000270,27,2026-08-22,1338.78,paid
PM00006736,CT0000270,28,2026-09-22,1338.78,paid
PM00006737,CT0000270,29,2026-10-22,1338.78,paid
PM00006738,CT0000270,30,2026-11-22,1338.78,paid
PM00006739,CT0000270,31,,0.0,missed
PM00006740,CT0000270,32,2027-01-22,1338.78,paid
PM00006741,CT0000270,33,2027-02-22,1338.78,paid
PM00006742,CT0000270,34,2027-03-22,1338.78,paid
PM00006743,CT0000270,35,2027-04-22,1338.78,paid
PM00006744,CT0000270,36,2027-05-22,1338.78,paid
PM00006745,CT0000271,1,2024-10-19,2411.6,paid
PM00006746,CT0000271,2,2024-11-19,2411.6,paid
PM00006747,CT0000271,3,2024-12-19,2411.6,paid
PM00006748,CT0000271,4,2025-01-19,2411.6,paid
PM00006749,CT0000271,5,2025-02-19,2411.6,paid
PM00006750,CT0000271,6,2025-03-19,2411.6,paid
PM00006751,CT0000271,7,2025-04-19,2411.6,paid
PM00006752,CT0000271,8,2025-05-19,2411.6,paid
PM00006753,CT0000271,9,2025-06-19,2411.6,paid
PM00006754,CT0000271,10,2025-07-19,2411.6,paid
PM00006755,CT0000271,11,2025-08-19,2411.6,paid
PM00006756,CT0000271,12,2025-09-19,2411.6,paid
PM00006757,CT0000272,1,2024-09-24,3399.43,paid
PM00006758,CT0000272,2,2024-10-24,3399.43,paid
PM00006759,CT0000272,3,2024-11-24,3399.43,paid
PM00006760,CT0000272,4,2024-12-24,3399.43,paid
PM00006761,CT0000272,5,2025-01-24,3399.43,paid
PM00006762,CT0000272,6,2025-02-24,3399.43,paid
PM00006763,CT0000272,7,,0.0,missed
PM00006764,CT0000272,8,2025-04-24,3399.43,paid
PM00006765,CT0000272,9,2025-05-24,3399.43,paid
PM00006766,CT0000272,10,2025-06-24,3399.43,paid
PM00006767,CT0000272,11,2025-07-24,3399.43,paid
PM00006768,CT0000272,12,,0.0,missed
PM00006769,CT0000273,1,2025-09-13,782.12,paid
PM00006770,CT0000273,2,2025-10-13,782.12,paid
PM00006771,CT0000273,3,2025-11-13,782.12,paid
PM00006772,CT0000273,4,2025-12-13,782.12,paid
PM00006773,CT0000273,5,2026-01-13,782.12,paid
PM00006774,CT0000273,6,2026-02-13,782.12,paid
PM00006775,CT0000273,7,2026-03-13,782.12,paid
PM00006776,CT0000273,8,2026-04-13,782.12,paid
PM00006777,CT0000273,9,2026-05-13,782.12,paid
PM00006778,CT0000273,10,2026-06-13,782.12,paid
PM00006779,CT0000273,11,2026-07-13,782.12,paid
PM00006780,CT0000273,12,2026-08-13,782.12,paid
PM00006781,CT0000273,13,2026-09-13,782.12,paid
PM00006782,CT0000273,14,,0.0,missed
PM00006783,CT0000273,15,2026-11-13,782.12,paid
PM00006784,CT0000273,16,2026-12-13,782.12,paid
PM00006785,CT0000273,17,2027-01-13,782.12,paid
PM00006786,CT0000273,18,2027-02-13,782.12,paid
PM00006787,CT0000273,19,2027-03-13,782.12,paid
PM00006788,CT0000273,20,2027-04-13,782.12,paid
PM00006789,CT0000273,21,2027-05-13,782.12,paid
PM00006790,CT0000273,22,2027-06-13,782.12,paid
PM00006791,CT0000273,23,2027-07-13,782.12,paid
PM00006792,CT0000273,24,2027-08-13,782.12,paid
PM00006793,CT0000273,25,,0.0,missed
PM00006794,CT0000273,26,2027-10-13,782.12,paid
PM00006795,CT0000273,27,2027-11-13,782.12,paid
PM00006796,CT0000273,28,2027-12-13,782.12,paid
PM00006797,CT0000273,29,2028-01-13,782.12,paid
PM00006798,CT0000273,30,2028-02-13,782.12,paid
PM00006799,CT0000273,31,2028-03-13,782.12,paid
PM00006800,CT0000273,32,2028-04-13,782.12,paid
PM00006801,CT0000273,33,2028-05-13,782.12,paid
PM00006802,CT0000273,34,2028-06-13,782.12,paid
PM00006803,CT0000273,35,2028-07-13,782.12,paid
PM00006804,CT0000273,36,2028-08-13,782.12,paid
PM00006805,CT0000274,1,2025-09-09,871.66,paid
PM00006806,CT0000274,2,2025-10-09,871.66,paid
PM00006807,CT0000274,3,2025-11-09,871.66,paid
PM00006808,CT0000274,4,2025-12-09,871.66,paid
PM00006809,CT0000274,5,2026-01-09,871.66,paid
PM00006810,CT0000274,6,2026-02-09,871.66,paid
PM00006811,CT0000274,7,2026-03-09,871.66,paid
PM00006812,CT0000274,8,2026-04-09,871.66,paid
PM00006813,CT0000274,9,2026-05-09,871.66,paid
PM00006814,CT0000274,10,2026-06-09,871.66,paid
PM00006815,CT0000274,11,2026-07-09,871.66,paid
PM00006816,CT0000274,12,2026-08-09,871.66,paid
PM00006817,CT0000274,13,2026-09-09,871.66,paid
PM00006818,CT0000274,14,2026-10-09,871.66,paid
PM00006819,CT0000274,15,,0.0,missed
PM00006820,CT0000274,16,2026-12-09,871.66,paid
PM00006821,CT0000274,17,2027-01-09,871.66,paid
PM00006822,CT0000274,18,2027-02-09,871.66,paid
PM00006823,CT0000274,19,2027-03-09,871.66,paid
PM00006824,CT0000274,20,2027-04-09,871.66,paid
PM00006825,CT0000274,21,,0.0,missed
PM00006826,CT0000274,22,2027-06-09,871.66,paid
PM00006827,CT0000274,23,2027-07-09,871.66,paid
PM00006828,CT0000274,24,2027-08-09,871.66,paid
PM00006829,CT0000274,25,2027-09-09,871.66,paid
PM00006830,CT0000274,26,,0.0,missed
PM00006831,CT0000274,27,2027-11-09,871.66,paid
PM00006832,CT0000274,28,,0.0,missed
PM00006833,CT0000274,29,,0.0,missed
PM00006834,CT0000274,30,2028-02-09,871.66,paid
PM00006835,CT0000274,31,,0.0,missed
PM00006836,CT0000274,32,2028-04-09,871.66,paid
PM00006837,CT0000274,33,2028-05-09,871.66,paid
PM00006838,CT0000274,34,2028-06-09,871.66,paid
PM00006839,CT0000274,35,2028-07-09,871.66,paid
PM00006840,CT0000274,36,2028-08-09,871.66,paid
PM00006841,CT0000275,1,2024-12-15,400.5,paid
PM00006842,CT0000275,2,2025-01-15,400.5,paid
PM00006843,CT0000275,3,2025-02-15,400.5,paid
PM00006844,CT0000275,4,2025-03-15,400.5,paid
PM00006845,CT0000275,5,2025-04-15,400.5,paid
PM00006846,CT0000275,6,2025-05-15,400.5,paid
PM00006847,CT0000275,7,2025-06-15,400.5,paid
PM00006848,CT0000275,8,2025-07-15,400.5,paid
PM00006849,CT0000275,9,2025-08-15,400.5,paid
PM00006850,CT0000275,10,2025-09-15,400.5,paid
PM00006851,CT0000275,11,2025-10-15,400.5,paid
PM00006852,CT0000275,12,,0.0,missed
PM00006853,CT0000276,1,2024-12-04,62.39,paid
PM00006854,CT0000276,2,2025-01-04,62.39,paid
PM00006855,CT0000276,3,,0.0,missed
PM00006856,CT0000276,4,2025-03-04,62.39,paid
PM00006857,CT0000276,5,2025-04-04,62.39,paid
PM00006858,CT0000276,6,2025-05-04,62.39,paid
PM00006859,CT0000276,7,2025-06-04,62.39,paid
PM00006860,CT0000276,8,,0.0,missed
PM00006861,CT0000276,9,2025-08-04,62.39,paid
PM00006862,CT0000276,10,2025-09-04,62.39,paid
PM00006863,CT0000276,11,2025-10-04,62.39,paid
PM00006864,CT0000276,12,2025-11-04,62.39,paid
PM00006865,CT0000276,13,2025-12-04,62.39,paid
PM00006866,CT0000276,14,,0.0,missed
PM00006867,CT0000276,15,2026-02-04,62.39,paid
PM00006868,CT0000276,16,,0.0,missed
PM00006869,CT0000276,17,2026-04-04,62.39,paid
PM00006870,CT0000276,18,2026-05-04,62.39,paid
PM00006871,CT0000276,19,2026-06-04,62.39,paid
PM00006872,CT0000276,20,2026-07-04,62.39,paid
PM00006873,CT0000276,21,2026-08-04,62.39,paid
PM00006874,CT0000276,22,2026-09-04,62.39,paid
PM00006875,CT0000276,23,2026-10-04,62.39,paid
PM00006876,CT0000276,24,2026-11-04,62.39,paid
PM00006877,CT0000276,25,2026-12-04,62.39,paid
PM00006878,CT0000276,26,,0.0,missed
PM00006879,CT0000276,27,2027-02-04,62.39,paid
PM00006880,CT0000276,28,2027-03-04,62.39,paid
PM00006881,CT0000276,29,2027-04-04,62.39,paid
